file,label,features,feat_len
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat_coll0176.mp3,Paining,"[-312.7975158691406, 41.46720504760742, -71.8302230834961, -6.949197292327881, -7.200265884399414, -26.423274993896484, -0.3038809597492218, -15.685683250427246, -23.060094833374023, -7.649415016174316, -17.19202995300293, -23.32326889038086, -0.8666253089904785, 6.190773010253906, -6.427705764770508, 7.67387580871582, -1.4802539348602295, -6.7453155517578125, -1.1838654279708862, -0.5684833526611328, 0.836528480052948, 0.046152591705322266, -0.11689296364784241, -0.16515283286571503, -0.08180005848407745, -0.07648541033267975, 0.10551648586988449, 0.05856208875775337, -0.09280940890312195, -0.10846704989671707, -0.09299887716770172, 0.029977288097143173, 0.03714338690042496, 0.07059596478939056, 0.02854739874601364, 0.05216009542346001, -0.029499659314751625, -0.009824204258620739, -0.1325708031654358, -0.06714395433664322, -0.368425190448761, 0.07613243162631989, -0.0894957184791565, -0.041023630648851395, 0.005787739064544439, 0.021353017538785934, 0.055667098611593246, 0.03662702068686485, 0.03027506172657013, 0.06361944228410721, 0.048707906156778336, 0.04118318483233452, 0.019575687125325203, 0.06780511140823364, 0.11046680808067322, 0.006820548791438341, 0.017591096460819244, -0.010767905972898006, -0.03209836781024933, 0.08714726567268372, 3343.3369313605663, 0.10875647515058517, 6462.849537919207]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/LastEntry_cat1282Hlp_aug1(1).mp3,Paining,"[-227.56166076660156, 35.367156982421875, -21.91071128845215, 15.013818740844727, -5.986379623413086, -1.5992063283920288, -2.3465828895568848, -7.881128787994385, 0.5303180813789368, -10.419546127319336, -2.492924690246582, -6.443911075592041, -8.627861976623535, 5.379778861999512, -0.3369986414909363, 0.44946739077568054, -6.035791873931885, -14.084979057312012, -2.2270636558532715, 4.589302062988281, -0.12623898684978485, -0.17700700461864471, -0.01448754221200943, -0.025084644556045532, -0.036942657083272934, 0.020838070660829544, 0.041414134204387665, 0.00013773796672467142, -0.0003862041048705578, 0.018410107120871544, 0.01671377755701542, 0.024367352947592735, 0.038990650326013565, 0.0202279444783926, -0.016455015167593956, 0.005821023136377335, 0.030087286606431007, 0.028039475902915, 0.013936720788478851, 0.0023786271922290325, -0.29804831743240356, -0.16922536492347717, -0.025592435151338577, -0.04348127171397209, -0.001998888561502099, 0.021720226854085922, 0.008241111412644386, 0.024012230336666107, 0.015979871153831482, 0.008408857509493828, 0.005294987931847572, 0.0025282457936555147, 0.01012167427688837, -0.005938222631812096, 0.0009597569587640464, 0.0010355326812714338, 0.010510367341339588, -0.003228437853977084, -0.013396934606134892, 0.02126811444759369, 3549.6127667247465, 0.11270748823881149, 6537.1067520015495]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Last_addCat129586Res.mp3,Paining,"[-312.3539123535156, 110.23490905761719, -38.1514892578125, 2.7085680961608887, -14.525444030761719, -2.272648572921753, -7.579397678375244, 11.36519718170166, -1.1883440017700195, 1.4872596263885498, -7.905272006988525, -2.155733108520508, -1.4582194089889526, 2.0821404457092285, 3.1730306148529053, 0.33754783868789673, 3.995967388153076, 2.3601245880126953, 6.6686482429504395, 6.912853717803955, 0.5224325656890869, -0.007421327754855156, -0.2224760502576828, 0.0812683179974556, -0.01041991263628006, 0.04049590229988098, -0.03516349568963051, -0.05881650373339653, -0.10309965908527374, -0.030791914090514183, -0.0349012166261673, -0.044451791793107986, 0.04689941555261612, 0.13291588425636292, 0.10979711264371872, 0.052443504333496094, -0.023723270744085312, -0.03831944242119789, 0.05551735684275627, 0.010646658949553967, -0.32164570689201355, -0.14385837316513062, 0.019722439348697662, -0.069757379591465, -0.006239932496100664, 0.03765523061156273, 0.09564400464296341, 0.03677305579185486, -0.0011000451631844044, 0.008280834183096886, 0.0036955371033400297, 0.012957808561623096, -0.022781195119023323, -0.028874503448605537, -0.011824213899672031, -0.0119320098310709, -0.00982887577265501, 0.0043794228695333, -0.011210461147129536, -0.005213545635342598, 1585.7796456499598, 0.0023031760938465595, 2700.544539741848]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat_youtube01107.mp3,Paining,"[-203.22830200195312, 29.445833206176758, 8.405515670776367, 8.531079292297363, 9.333549499511719, 11.844082832336426, -9.345962524414062, 1.2602002620697021, -3.8457083702087402, -4.690800189971924, -3.4932668209075928, 10.007833480834961, 18.093645095825195, -2.3728127479553223, -5.198278903961182, -8.690564155578613, -7.05779504776001, -0.020965576171875, -11.329601287841797, -6.373368740081787, 0.6692752242088318, 0.4452002942562103, 0.09369537979364395, -0.01818430796265602, 0.04865728318691254, 0.042893871665000916, 0.05045631527900696, -0.004764236509799957, -0.024099858477711678, 0.060825031250715256, 0.06158037483692169, -0.028382882475852966, -0.09517325460910797, -0.02676096186041832, -0.03864111378788948, 0.013136708177626133, 0.10861137509346008, -0.06397593021392822, -0.08750969916582108, -0.005179162137210369, -0.8415277600288391, 0.0724983960390091, 0.034911148250103, -0.040655139833688736, 0.011214882135391235, -0.0448787547647953, 0.02374749444425106, 0.037460699677467346, -0.0005787691916339099, 0.051313553005456924, 0.026748472824692726, -0.06360628455877304, -0.1013636663556099, 0.0273954588919878, 0.006762916687875986, 0.10366366058588028, 0.07966102659702301, -0.0395653210580349, -0.036853861063718796, 0.05910349264740944, 3855.1084639553787, 0.0491347573697567, 7637.544917134405]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat_youtube01242_aug1(1).mp3,Paining,"[-191.96961975097656, 28.810571670532227, -16.172828674316406, 33.187644958496094, -12.769030570983887, 8.035150527954102, -18.389909744262695, 13.905658721923828, -15.63414478302002, 11.176307678222656, -19.167089462280273, 17.77226448059082, -1.7282410860061646, 10.558988571166992, -4.220273971557617, 5.9694013595581055, 1.5110902786254883, 5.486334800720215, -11.18825626373291, 1.0029494762420654, 0.44975972175598145, 0.04345882683992386, -0.23406778275966644, -0.1286255568265915, 0.0046106306836009026, -0.01765660010278225, -0.043641842901706696, -0.07201544940471649, -0.1731334775686264, -0.0801716223359108, -0.006505973171442747, 0.06930900365114212, 0.09248150885105133, 0.10263808816671371, 0.1159759908914566, -0.011213110759854317, -0.09121749550104141, -0.07196483016014099, 0.05288887768983841, 0.08579650521278381, -0.19480422139167786, -0.004979520104825497, 0.041898492723703384, -0.009990080259740353, 0.01440343726426363, 0.029090367257595062, -0.000999417039565742, -0.021632324904203415, 0.05768876522779465, 0.026998747140169144, -0.01661415956914425, -0.052713118493556976, -0.048257630318403244, -0.02252606302499771, 0.0004795811837539077, -0.004462291952222586, 0.016217773780226707, -0.028326604515314102, -0.04337121546268463, 0.02776437997817993, 3810.2996851171533, 0.06939477473497391, 7172.597892222351]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/car_extcoll0342.mp3,Paining,"[-251.4916534423828, 151.4652557373047, -59.8708381652832, 51.39297103881836, 27.59822654724121, -11.668346405029297, 30.583566665649414, 0.8464116454124451, -8.017918586730957, 6.049771308898926, 0.6557541489601135, 6.428346157073975, -2.7761080265045166, -5.30307674407959, 0.657660722732544, -2.491071939468384, -0.6448454260826111, -5.821117877960205, -9.723459243774414, -2.2100753784179688, -0.6717622876167297, -0.07362623512744904, 0.26715609431266785, 0.3530580699443817, 0.24491867423057556, 0.04448859766125679, 0.03374030441045761, -0.030458733439445496, -0.04130940139293671, 0.08140832930803299, -0.016982220113277435, -0.04311459884047508, 0.10080352425575256, 0.08155960589647293, 0.0052335080690681934, 0.005618726834654808, 0.0406675860285759, 0.10495931655168533, 0.03258427977561951, -0.14802716672420502, -0.31996557116508484, -0.2514413297176361, 0.062386404722929, -0.06038970872759819, 0.0410938486456871, 0.11974352598190308, -0.01475248672068119, 0.0421258918941021, 0.028520824387669563, -0.05193191394209862, 0.03388915956020355, 0.031558841466903687, -0.013976117596030235, 0.011353345587849617, 0.018448790535330772, 0.01307784765958786, 0.014400686137378216, 0.04034678637981415, 0.018010424450039864, -0.05750948190689087, 1371.088485370765, 0.00026518903905525804, 2255.1665434966217]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat_flickr0199.mp3,Paining,"[-164.3463592529297, 6.863288879394531, -49.419837951660156, 11.153833389282227, 30.564058303833008, -3.8995840549468994, -14.241690635681152, 13.322575569152832, -6.158806324005127, 7.431909084320068, -20.01772117614746, 0.7970391511917114, 1.1225992441177368, 3.2808423042297363, 2.342606544494629, 19.764379501342773, 13.69257926940918, -5.737349033355713, -2.224111557006836, -5.787530899047852, -0.629689633846283, 0.10848655551671982, 0.7465463280677795, 0.2784648835659027, -0.09123529493808746, -0.07133258879184723, 0.3525847792625427, 0.052685435861349106, 0.08038005977869034, -0.05307239294052124, 0.15196622908115387, 0.013421508483588696, -0.15174232423305511, -0.0028155208565294743, -0.08900913596153259, 0.031107738614082336, 0.029240839183330536, -0.07995857298374176, 0.02909713424742222, 0.021914631128311157, -0.5610602498054504, 0.13696004450321198, -0.06936412304639816, -0.19721592962741852, 0.0035131454933434725, 0.0614631362259388, 0.04950401559472084, -0.019890587776899338, -0.05106097459793091, 0.052227798849344254, 0.03879781812429428, -0.0297995638102293, 0.01365726999938488, 0.0574386864900589, 0.008106275461614132, -0.0413222499191761, -0.014202035963535309, -0.007919017225503922, -0.023120015859603882, 0.057350609451532364, 3348.8513713724465, 0.035859283059835434, 6198.94775390625]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat16_aug1(1).mp3,Paining,"[-208.28456115722656, 36.199127197265625, -42.74390411376953, -16.03997802734375, -19.613147735595703, -26.23604393005371, -12.693634986877441, -14.473235130310059, -14.918641090393066, -14.818284034729004, -21.001052856445312, -2.3981566429138184, -0.18432924151420593, -11.452073097229004, -9.474592208862305, 1.824699878692627, -5.768466472625732, -7.098403453826904, 2.9610419273376465, -2.175588607788086, -5.443093299865723, -0.6257676482200623, 0.7804368734359741, 0.14406274259090424, 0.3677217960357666, 0.1366693377494812, 0.04911630228161812, -0.11323460191488266, 0.07898484915494919, 0.2604380249977112, 0.4491066038608551, 0.2003464549779892, -0.09247765690088272, -0.2698252499103546, 0.04971585050225258, 0.016455039381980896, -0.12594732642173767, 0.1838163435459137, 0.19713832437992096, -0.16757571697235107, -1.0844547748565674, -0.19376787543296814, 0.1352081447839737, 0.060892850160598755, 0.12006588280200958, 0.1813720464706421, 0.122027687728405, -0.059441447257995605, 0.07375474274158478, -0.025465592741966248, 0.06207120046019554, 0.04951893910765648, 0.10192081332206726, 0.06140867620706558, 0.019905349239706993, 0.02075939252972603, -0.060507599264383316, -0.02125697210431099, -0.010287085548043251, 0.12063278257846832, 3317.173428552185, 0.057578492909669876, 5996.411928923234]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/LastEntry_cat1016Hlp.mp3,Paining,"[-291.1458435058594, 22.39725112915039, -60.45526123046875, 27.58395004272461, -11.309165954589844, 8.02713394165039, -10.64391040802002, 13.182579040527344, 11.546125411987305, 3.95706844329834, -2.388176202774048, 6.542807579040527, -1.4754678010940552, -5.289304256439209, -1.2621992826461792, 2.1638317108154297, 8.016814231872559, 18.14415740966797, 14.774042129516602, 9.629228591918945, 0.6625656485557556, 0.6002088189125061, 0.12674297392368317, 0.011885605752468109, 0.06628978997468948, 0.08456909656524658, 0.04082481563091278, 0.04302019253373146, 0.07849811762571335, 0.049879103899002075, 0.031108012422919273, 0.06289398670196533, 0.04873280972242355, 0.022495102137327194, 0.020650578662753105, -0.005055717192590237, -9.503318142378703e-05, -0.004607200622558594, -0.02287903055548668, 0.004254285246133804, 0.19775287806987762, 0.11770851165056229, -0.05024581402540207, -0.02549699880182743, 0.007991419173777103, -0.007563761435449123, -0.045814912766218185, -0.03176730498671532, 0.014272268861532211, 0.006058223079890013, -0.0050696562975645065, 0.007763326168060303, -0.014126894064247608, -0.008147001266479492, 0.03387555480003357, 0.021928438916802406, 0.014220291748642921, 0.007196519989520311, -0.016905957832932472, -0.02514669857919216, 2643.8410025134353, 0.017440909519791603, 4566.78071863511]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Cat_YoutubeLLT42455_aug1(1).mp3,Paining,"[-307.796630859375, 25.924301147460938, -61.34311294555664, -18.089445114135742, -8.399819374084473, -7.289240837097168, 4.858858108520508, -10.057931900024414, -16.444507598876953, -6.750984191894531, -8.148282051086426, -6.845591068267822, 8.50686264038086, 13.519136428833008, 6.24022912979126, 0.49218302965164185, -9.148130416870117, -10.456306457519531, 4.225399494171143, 11.158920288085938, -0.4037151634693146, -0.26931631565093994, 0.18038789927959442, 0.07949218899011612, -0.005484947003424168, 0.055147409439086914, 0.019671715795993805, 0.028348542749881744, 0.04499165341258049, 0.018434589728713036, 0.04516083374619484, 0.022589480504393578, -0.030775807797908783, -0.02504291944205761, 0.02010926976799965, -0.031250063329935074, 0.01124944631010294, 0.00654919957742095, -0.0390436127781868, -0.04166381433606148, -0.2897535264492035, -0.03346194699406624, 0.022039802744984627, 0.014682693406939507, 0.022777559235692024, 0.049203697592020035, 0.02054762840270996, -0.04560583829879761, 0.003096107393503189, 0.027175219729542732, -0.005549781955778599, -0.008216305635869503, 0.01808902435004711, 0.030405649915337563, 0.027210623025894165, 0.014741024933755398, -0.004880027379840612, 0.015479176305234432, -0.00041407759999856353, 0.013997206464409828, 3291.4146906629267, 0.14106501638889313, 5940.6586269162735]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/car_extcoll0353_aug1(1).mp3,Paining,"[-325.1883239746094, 98.75382995605469, -49.16054916381836, 29.317060470581055, 45.68195724487305, -7.401304721832275, 14.414590835571289, 18.872108459472656, -3.4054346084594727, -0.8553147315979004, 1.9704540967941284, 1.9387218952178955, -2.5441267490386963, -3.1959540843963623, 6.2572126388549805, 4.728511810302734, 4.616354465484619, 2.6759653091430664, -4.020123481750488, -2.9677860736846924, 0.634671688079834, 0.3434061110019684, -0.33420252799987793, -0.2726890742778778, 0.024288887158036232, -0.030479377135634422, 0.050043776631355286, 0.22402310371398926, 0.057375311851501465, -0.04588581994175911, -0.019467419013381004, -0.0037097816821187735, -0.0021359596867114305, -0.21146459877490997, -0.21879525482654572, 0.0032620620913803577, 0.13294543325901031, 0.15870077908039093, 0.15398754179477692, 0.026595275849103928, -0.4985998570919037, -0.12325968593358994, 0.24218155443668365, 0.005393606144934893, -0.041013453155756, 0.0457867868244648, -0.030878474935889244, -0.06521697342395782, 0.04735986888408661, -0.0023697074502706528, -0.08310746401548386, -0.05653362348675728, -0.0042455061338841915, 0.04756758734583855, 0.017741108313202858, -0.1020459309220314, -0.11145481467247009, -0.04466802999377251, 0.031391166150569916, 0.09977254271507263, 1924.862157199618, 0.002790561644360423, 3271.5826171875]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat_flickr0189.mp3,Paining,"[-247.80697631835938, 33.04543685913086, -16.780366897583008, -6.0784735679626465, 5.431634426116943, 15.158288955688477, -8.270001411437988, 8.590201377868652, -14.591761589050293, 5.279603958129883, 9.44510555267334, 4.387005805969238, -1.0913984775543213, -0.4988217353820801, -2.6209800243377686, -7.940694808959961, 1.8978193998336792, -0.5201640725135803, -3.4082446098327637, -1.6419353485107422, 0.38199272751808167, -0.033349014818668365, 0.0020420688670128584, 0.09167824685573578, 0.09884527325630188, 0.06688752770423889, 0.08961073309183121, 0.04869502782821655, -0.030843811109662056, 0.006491748616099358, -0.01032824907451868, 0.055968888103961945, 0.08378823846578598, 0.0421999916434288, -1.554379559820518e-05, -0.021159248426556587, -0.07383377104997635, -0.008697964251041412, -0.02790648303925991, 0.031231869012117386, -0.39214983582496643, -0.022159697487950325, 0.012191161513328552, -0.02062627114355564, 0.03977135941386223, 0.019661445170640945, -0.011410222388803959, -0.015386025421321392, -0.0022377255372703075, -0.016655996441841125, -0.05827275663614273, -0.06816063076257706, -0.057969048619270325, 0.001337144523859024, 0.015531147830188274, -0.004304347559809685, -0.0009922406170517206, 0.01596899889409542, 0.01613849587738514, -0.014035900123417377, 3538.2208320126792, 0.10512542724609375, 7220.367642106681]",63
