,file,category,features,feat_len,category
3919,data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/LastEntry_cat1025Chat_aug1(1).mp3,cat,"[-384.5196533203125, 85.44466400146484, -15.097625732421875, 19.452098846435547, 1.1011146306991577, 17.683732986450195, -2.4277091026306152, 15.30755615234375, 1.6812119483947754, 10.66169261932373, -1.1411679983139038, 8.174111366271973, 4.457801818847656, 3.465299606323242, -3.0983986854553223, 0.5379718542098999, -3.224392890930176, -0.5183408260345459, -5.441037178039551, -1.9845370054244995, 1.284974217414856, 0.2877187728881836, -0.203342005610466, 0.03884020447731018, -0.06152677908539772, 0.08877053111791611, -0.10949613153934479, 0.11365298181772232, 0.09175173938274384, 0.09401340782642365, -0.06540997326374054, -0.1041671484708786, -0.0006320696556940675, 0.051018308848142624, 0.04558728262782097, -0.006374777294695377, 0.05541635677218437, 0.08067402243614197, -0.09002416580915451, -0.1159934252500534, 0.25785836577415466, -0.020527180284261703, -0.09613063186407089, -0.016731703653931618, -0.05749139189720154, 0.004490212071686983, -0.03657497465610504, 0.0057496787048876286, 0.02407720685005188, 0.009610801935195923, -0.03906036913394928, -0.054230112582445145, 0.0009151807171292603, 0.009619918651878834, 0.011257695965468884, -0.022392375394701958, 0.0011136879911646247, 0.022336607798933983, -0.023190384730696678, -0.019621115177869797, 1980.4630413199268, 0.07972497493028641, 4303.41064453125]",63,cat
5787,data/audio_cat-classification/NAYA_DATA_AUG1X/Resting/LastEntry_cat1236Purr.mp3,cat,"[-411.7023010253906, 138.96055603027344, 47.51493835449219, -14.832118034362793, -14.212843894958496, -4.710176944732666, -15.883156776428223, -18.665359497070312, -1.8894355297088623, -0.4451259672641754, 5.444350719451904, -5.518754005432129, -12.784443855285645, -9.95358943939209, -11.926318168640137, -7.382279396057129, -7.699878692626953, -6.411793231964111, -3.150737762451172, -7.689336776733398, 0.3295312523841858, 0.04426594078540802, 0.12462667375802994, -0.05765567719936371, -0.007260373327881098, 0.03299664705991745, -0.042366646230220795, -0.04242255538702011, -0.07117582857608795, 0.007219789549708366, 0.054544154554605484, 0.030838292092084885, -0.026828067377209663, -0.06829054653644562, -0.01421892549842596, -0.046216338872909546, -0.040329501032829285, -0.014927341602742672, -0.029270142316818237, -0.0014656797284260392, -0.16414442658424377, -0.1210823655128479, -0.09884294122457504, 0.0035656115505844355, -0.01719035394489765, -0.0018638785695657134, 0.02991017885506153, 0.014248081482946873, 0.013800245709717274, 0.001675622072070837, -0.018669815734028816, 0.007876301184296608, -0.006869304925203323, 0.023814905434846878, 0.02098720334470272, 0.011671680025756359, 0.04805156961083412, 0.009032078087329865, 0.010928889736533165, 0.006320989690721035, 1773.4795607975818, 0.019210971891880035, 3382.623845880682]",63,cat
1046,data/audio_cat-classification/NAYA_DATA_AUG1X/Defence/Edit9058Hiss_aug1(1).mp3,cat,"[-134.11595153808594, 68.38552856445312, -75.14863586425781, 78.3640365600586, -56.80257797241211, 38.12876892089844, -33.415672302246094, 29.814376831054688, -31.705524444580078, 10.48335075378418, -26.454875946044922, 14.131067276000977, -13.764747619628906, -5.099496364593506, 1.5483644008636475, -1.302016258239746, 8.223994255065918, 1.1707841157913208, 16.568986892700195, -2.039763927459717, 1.1460076570510864, -1.2414090633392334, -0.16537964344024658, 0.8089640736579895, 1.7544636726379395, 0.541029155254364, 0.07556713372468948, 0.6082144975662231, -0.10424032062292099, 0.6799004077911377, -0.6483410000801086, 0.25684502720832825, -0.028188657015562057, -0.0851937010884285, 1.05843985080719, -0.516517698764801, 0.2806774079799652, -0.38995158672332764, 0.5527129173278809, -0.44710594415664673, -3.5154170989990234, -0.6205850839614868, 0.9090585112571716, -0.5117465257644653, 0.3976677358150482, -0.042538486421108246, 0.46959835290908813, -0.3418242931365967, 0.27923911809921265, -0.30673855543136597, 0.1626671999692917, -0.3981929421424866, 0.3046194314956665, 0.11251124739646912, -0.0016441381303593516, 0.049535199999809265, 0.10094495862722397, -0.098953478038311, 0.02941436693072319, 0.024053098633885384, 3382.1431510733637, 0.007068563252687454, 5846.2646484375]",63,cat
4273,data/audio_cat-classification/NAYA_DATA_AUG1X/Fighting/cat0323.mp3,cat,"[-288.56658935546875, 152.7503204345703, -32.294986724853516, -1.7758328914642334, -10.476672172546387, 5.485101699829102, -6.869034767150879, 12.50688362121582, -4.8608598709106445, 3.4387240409851074, -6.3832926750183105, 6.489142894744873, 2.089995861053467, 6.565248489379883, -2.471623182296753, -0.7163407206535339, 2.4715421199798584, 2.8752150535583496, 3.1156558990478516, 1.8322715759277344, 0.6992146372795105, 0.08082852512598038, -0.10575016587972641, 0.018475528806447983, -0.14924117922782898, 0.08478320389986038, 0.05398867651820183, 0.018423661589622498, -0.0068023912608623505, 0.0715654119849205, -0.01700543239712715, -0.0020419005304574966, -0.04384803771972656, 0.028658710420131683, -0.0005843046237714589, 0.04336385428905487, 0.018239378929138184, -0.008618595078587532, 0.012697938829660416, 0.031220419332385063, -0.2274032086133957, -0.07210651785135269, 0.040233831852674484, 0.004233159124851227, -0.00453295698389411, -0.012273532338440418, 0.026733901351690292, -0.006948316469788551, 0.02384750358760357, 0.012788991443812847, 0.013155490159988403, 0.013409445993602276, -0.006988415960222483, -0.00421225605532527, 0.010127706453204155, 0.0038674413226544857, -0.03571778163313866, -0.004595258738845587, 0.010083723813295364, 0.008481230586767197, 1407.9811795863072, 0.0024372050538659096, 2588.396055640244]",63,cat
3842,data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/trill02991_aug1(1).mp3,cat,"[-330.1440734863281, 39.8568115234375, -7.956782341003418, 4.9452900886535645, -5.246313571929932, -1.403337836265564, -8.019564628601074, 2.011338233947754, -4.880911827087402, -12.316909790039062, -14.394001960754395, -13.461383819580078, -5.941028594970703, -8.502248764038086, -3.9754815101623535, -4.249505519866943, -3.8777220249176025, -2.9684650897979736, -3.3612236976623535, -5.9913763999938965, -0.4209306240081787, -0.2709733247756958, 0.07016446441411972, -0.03941967338323593, 0.00945261400192976, 0.10419736057519913, 0.07444734126329422, 0.02312222495675087, 0.033997710794210434, 0.02782554179430008, 0.05538249388337135, 0.008738166652619839, -0.08233076333999634, 0.009747845120728016, -0.011575082316994667, -0.047104012221097946, 0.027861030772328377, 0.06971586495637894, 0.05796608328819275, 0.036994874477386475, -0.6310994625091553, -0.15973135828971863, 0.21654491126537323, 0.049178916960954666, -0.000143708850373514, -0.03959599882364273, 0.015676403418183327, 0.0062738931737840176, -0.04593824967741966, -0.01133775431662798, 0.07712621241807938, 0.06097503751516342, 0.03284619748592377, 0.06385588645935059, 0.03329027071595192, -0.04346990957856178, -0.07013951987028122, -0.021783893927931786, -0.012159428559243679, 0.0019257999956607819, 3876.954637565826, 0.2265871912240982, 7533.155980603448]",63,cat
1817,data/audio_cat-classification/NAYA_DATA_AUG1X/Mating/cat_youtube64309_aug1(1).mp3,cat,"[-263.4722595214844, 77.422119140625, 24.125261306762695, -0.09861411899328232, -5.798014163970947, -7.427321910858154, -8.629165649414062, -3.2596657276153564, -5.909115791320801, -5.607619762420654, -4.102560520172119, 2.5578243732452393, 2.769000291824341, -0.8891919851303101, -0.7987250089645386, -5.492661952972412, -6.841760158538818, -9.50252914428711, -2.8023552894592285, -2.3752763271331787, -0.6513819694519043, -0.38351836800575256, -0.10125792026519775, -0.06272942572832108, -0.07658548653125763, -0.020071914419531822, 0.05601849779486656, 0.07945341616868973, -0.0011732428101822734, -0.042035460472106934, -0.0030058955308049917, 0.07165509462356567, 0.057437121868133545, 0.05861242115497589, 0.035804178565740585, -0.03538898378610611, -0.010940801352262497, -0.0016622199909761548, -0.03418036922812462, -0.016325341537594795, -0.2706073522567749, -0.04375416412949562, -0.0374644435942173, -0.020774690434336662, 0.01149652898311615, 0.025104345753788948, 0.02030724287033081, 0.030517062172293663, 0.03672199323773384, 0.017635531723499298, 0.02093687653541565, -0.025884734466671944, -0.055957894772291183, -0.03565512225031853, -0.018525829538702965, 0.012654325924813747, 0.0018385068979114294, 0.015092580579221249, 0.006195120979100466, -0.01682964526116848, 3102.820086942391, 0.08980682492256165, 7138.450828758446]",63,cat
2388,data/audio_cat-classification/NAYA_DATA_AUG1X/Warning/Catgrow0115_aug1(1).mp3,cat,"[-129.4208221435547, 120.68331909179688, 66.43415832519531, 38.39726638793945, 19.627805709838867, -5.149059295654297, -18.618539810180664, -10.852452278137207, -13.954753875732422, -6.74179220199585, -2.25764536857605, -1.182350516319275, 1.6556894779205322, -2.408738374710083, -3.6943345069885254, -0.3241065442562103, -3.0129783153533936, -0.7923434972763062, -0.05886282026767731, -2.579224109649658, 1.4652105569839478, -0.09489773958921432, -0.5522953867912292, 0.02344268560409546, 0.007908329367637634, -0.08123753219842911, -0.06711948662996292, -0.0689111053943634, 0.1790415346622467, -0.05565708875656128, -0.15898320078849792, -0.2079549878835678, -0.13605010509490967, -0.06370427459478378, -0.09833112359046936, -0.08345558494329453, 0.1589847356081009, 0.1303073763847351, -0.0589551106095314, -0.022429997101426125, -0.8106999397277832, 0.12014854699373245, 0.09907644242048264, -0.09776702523231506, 0.05082598701119423, 0.09262581914663315, 0.04677635431289673, -0.06650973111391068, -0.13001374900341034, -0.031014082953333855, 0.07136828452348709, 0.016369441524147987, 0.00013455827138386667, 0.0192131195217371, -0.02101851999759674, 0.021884584799408913, 0.011069352738559246, -0.03466760739684105, 0.017438368871808052, 0.03883237764239311, 1349.3175933145997, 0.003060850314795971, 2479.938986449115]",63,cat
2706,data/audio_cat-classification/NAYA_DATA_AUG1X/Warning/Cat_Growing1081_aug1(1).mp3,cat,"[-196.45208740234375, 136.8607940673828, -16.398448944091797, -21.588502883911133, -22.87189483642578, -14.651878356933594, -1.1147778034210205, 0.7356635332107544, 5.690179824829102, -5.5440545082092285, -2.52028751373291, 2.084470272064209, 1.9865204095840454, -7.789793014526367, -9.61256217956543, -0.9972984194755554, -13.244757652282715, -15.28257942199707, 1.6526648998260498, 1.1867810487747192, 0.7925404906272888, -0.01279356237500906, -0.562325119972229, -0.34672534465789795, -0.13361895084381104, 0.27877020835876465, 0.24842151999473572, 0.2623384892940521, 0.3059261739253998, 0.1540781408548355, 0.16263940930366516, 0.013066931627690792, -0.12127682566642761, -0.0810900330543518, -0.025532234460115433, 0.05612446367740631, -0.10716737806797028, -0.05103202536702156, 0.10374150425195694, -0.0753379762172699, -0.27812641859054565, -0.2091928869485855, -0.02912101522088051, -0.01192469708621502, -0.027790913358330727, 0.05454561114311218, 0.07236434519290924, 0.00584694929420948, -0.028484545648097992, -0.0015689233550801873, -0.014155920594930649, -0.003531757043674588, -0.08725593239068985, -0.01929282769560814, 0.07052025943994522, -0.03810582309961319, -0.02905729040503502, 0.067884162068367, 0.04696878418326378, -0.033291492611169815, 1534.7226181876788, 0.004870735574513674, 2534.0370579769738]",63,cat
599,data/audio_cat-classification/NAYA_DATA_AUG1X/Defence/LastEntry_cat1291Hiss.mp3,cat,"[-160.16629028320312, 112.17025756835938, -45.03046417236328, 32.5350341796875, -21.849851608276367, 16.774564743041992, -24.534664154052734, 17.907346725463867, -22.6295166015625, 7.7187652587890625, -19.263225555419922, 5.939947605133057, -19.139156341552734, 8.680699348449707, -8.347100257873535, 1.058202862739563, -5.459105968475342, -0.5946723818778992, -4.765296459197998, 3.794107675552368, 0.9244113564491272, -0.09567426145076752, -0.44930580258369446, -0.04750378057360649, -0.22903524339199066, 0.25856882333755493, -0.11399870365858078, 0.16172347962856293, 0.08831795305013657, 0.12011565268039703, -0.04018425941467285, 0.11247121542692184, 0.012636064551770687, 0.12445017695426941, 0.034088924527168274, 0.1521739661693573, 0.005146379116922617, 0.1326608508825302, -0.07363983243703842, 0.054425619542598724, -0.8500889539718628, -0.07512769103050232, 0.16222207248210907, -0.1915212720632553, 0.15467144548892975, -0.05675843358039856, 0.09890715032815933, -0.03317767381668091, 0.07620669901371002, -0.11417927592992783, -0.017118852585554123, -0.01086385641247034, 0.09686972945928574, 0.04265609011054039, 0.09333392977714539, -0.009123957715928555, 0.0167459174990654, -0.08993269503116608, -0.04610399156808853, -0.10450783371925354, 2156.82556778754, 0.011454266496002674, 4187.254005142405]",63,cat
4204,data/audio_cat-classification/NAYA_DATA_AUG1X/Fighting/Online_Cat0437fit_aug1(1).mp3,cat,"[-310.1960144042969, 101.51114654541016, -125.4058837890625, 68.02899932861328, -8.654438018798828, -5.391836166381836, 28.95325469970703, -10.587032318115234, 25.394433975219727, -5.964271545410156, -5.992630958557129, 11.991323471069336, -7.961760520935059, 10.026243209838867, 6.72471809387207, 4.967047214508057, 7.488717079162598, 1.1484616994857788, 4.024996280670166, -1.292480230331421, 2.2356786727905273, 0.642413854598999, -1.4730145931243896, 0.7110469341278076, -0.49991363286972046, -0.2428106665611267, 0.09610223025083542, -0.4705438017845154, 0.24394148588180542, -0.06434733420610428, -0.0773385614156723, -0.05868755280971527, -0.2796183228492737, 0.11963605880737305, -0.21125783026218414, -0.09251165390014648, 0.09250696748495102, -0.5281887054443359, -0.0036555826663970947, 0.09616462141275406, 2.413675546646118, 0.9130643010139465, -0.0958869531750679, 0.09453397989273071, 0.11015000194311142, 0.06163077801465988, 0.08245216310024261, -0.01877625100314617, -0.060113295912742615, -0.06773307919502258, -0.07406334578990936, 0.022350840270519257, -0.0015291902236640453, -0.031606275588274, -0.03523756191134453, -0.04554321989417076, 0.030871881172060966, 0.09349945187568665, -0.0480736643075943, -0.010005798190832138, 2073.3818989765255, 0.00011016089410986751, 3363.5162353515625]",63,cat
2751,data/audio_cat-classification/NAYA_DATA_AUG1X/Warning/car_extcoll0325.mp3,cat,"[-323.3089599609375, 227.04672241210938, -14.127540588378906, -12.624073028564453, 2.2955105304718018, -47.217472076416016, -31.225440979003906, 1.7778689861297607, -1.6400213241577148, -6.101682186126709, -15.352316856384277, -17.152971267700195, -4.939001560211182, -10.416752815246582, -16.43421745300293, -4.549403667449951, -0.541265070438385, -3.171751022338867, 0.26451560854911804, 1.0948086977005005, -0.45502322912216187, -0.19716721773147583, 0.13911810517311096, 0.29383447766304016, 0.13658246397972107, 0.036756549030542374, 0.08502773195505142, 0.128587543964386, 0.07341688126325607, 0.024558646604418755, 0.008065830916166306, -0.007691778242588043, 0.028518350794911385, -0.04084021970629692, -0.0886043831706047, 0.004678572528064251, -0.015205471776425838, -0.07332394272089005, -0.058003079146146774, -0.0020406669937074184, -0.28380823135375977, -0.22033189237117767, 0.21075649559497833, -0.01324735302478075, -0.09378056228160858, 0.10472362488508224, -0.02698582038283348, -0.05706747993826866, 0.08451595157384872, 0.022530000656843185, -0.03365359827876091, 0.007787051610648632, -0.022685032337903976, 0.000656871881801635, 0.026155458763241768, -0.02576831728219986, -0.009571055881679058, 0.019336789846420288, 0.01425860170274973, 0.026659086346626282, 710.3455693014128, 5.013924965169281e-05, 969.9729225852273]",63,cat
2685,data/audio_cat-classification/NAYA_DATA_AUG1X/Warning/car_extcoll0322.mp3,cat,"[-452.7087707519531, 175.44927978515625, -7.502568244934082, -5.80463981628418, 6.4961161613464355, -24.846891403198242, -11.601222038269043, -4.379335880279541, -22.08558464050293, -15.57280158996582, -9.075172424316406, -12.805632591247559, -6.345376014709473, -5.659857273101807, -8.749911308288574, -3.0022881031036377, -1.1552274227142334, -2.216305732727051, -1.443007230758667, -5.154289722442627, 0.3436523377895355, 0.24449226260185242, -0.04926775395870209, -0.04935053363442421, -0.06172935664653778, -0.14374008774757385, -0.10136111080646515, -0.03910383954644203, -0.04752936586737633, -0.051201231777668, -0.043650757521390915, -0.02448403649032116, -0.002501462120562792, -0.017563842236995697, -0.02126762643456459, -0.004029212053865194, -0.02722454071044922, -0.0422557108104229, -0.01798313856124878, -0.022809620946645737, -0.17803040146827698, -0.13339947164058685, 0.019508816301822662, 0.028008339926600456, 0.025616249069571495, 0.056775566190481186, 0.031576354056596756, 0.0007275212556123734, 0.019147610291838646, 0.026543503627181053, 0.014036946929991245, 0.017493227496743202, 0.02048311196267605, 0.010378050617873669, 0.0007770868251100183, -0.0012958591105416417, 0.010135258547961712, 0.027421049773693085, 0.03146809712052345, 0.022390762344002724, 899.3966064774187, 0.0016924008959904313, 1480.200664813702]",63,cat
